Participant,Time,Study,Instructions,Version,Word,Consistency_H,Orthography,Measure,Score,WASImRS,TOWREsweRS,TOWREpdeRS,CC2regRS,CC2irregRS,CC2nwRS,WASIvRS,BPVSRS,Spelling.transcription,Levenshtein.Score,zTOWREsweRS,zTOWREpdeRS,zCC2regRS,zCC2irregRS,zCC2nwRS,zWASIvRS,zBPVSRS,mean_z_vocab,mean_z_read,zConsistency_H
EOF001,1,Study1&2,explicit,a,Accolade,1.914239347,absent,Orth_sp,0,15,62,33,39,27,30,26,126,acalade,2,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,-0.40969299253162683
EOF001,1,Study1&2,explicit,a,Cataclysm,3.506007504,present,Orth_sp,1,15,62,33,39,27,30,26,126,Cataclysm,0,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,1.1762046733894005
EOF001,1,Study1&2,explicit,a,Contrition,1.748689844,absent,Orth_sp,1,15,62,33,39,27,30,26,126,Contrition,0,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,-0.5746319437523266
EOF001,1,Study1&2,explicit,a,Debacle,2.900838647,present,Orth_sp,0,15,62,33,39,27,30,26,126,dibarcle,2,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,0.5732676981874297
EOF001,1,Study1&2,explicit,a,Dormancy,1.626308892,absent,Orth_sp,0,15,62,33,39,27,30,26,126,doormensy,3,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,-0.6965615509482529
EOF001,1,Study1&2,explicit,a,Epigram,1.382233748,present,Orth_sp,1,15,62,33,39,27,30,26,126,Epigram,0,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,-0.9397365381326075
EOF001,1,Study1&2,explicit,a,Foible,2.705198683,present,Orth_sp,1,15,62,33,39,27,30,26,126,Foible,0,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,0.37834926053427964
EOF001,1,Study1&2,explicit,a,Fracas,3.144334493,absent,Orth_sp,0,15,62,33,39,27,30,26,126,fracar,1,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,0.8158655238410473
EOF001,1,Study1&2,explicit,a,Lassitude,0.904820246,present,Orth_sp,0,15,62,33,39,27,30,26,126,lacitude,2,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,-1.4153893241061266
EOF001,1,Study1&2,explicit,a,Luminary,1.098593129,absent,Orth_sp,0,15,62,33,39,27,30,26,126,loomenery,4,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,-1.2223310815994646
EOF001,1,Study1&2,explicit,a,Nonentity,3.968139062,absent,Orth_sp,0,15,62,33,39,27,30,26,126,nonenterty,2,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,1.6366318756535356
EOF001,1,Study1&2,explicit,a,Platitude,0.904820246,present,Orth_sp,1,15,62,33,39,27,30,26,126,Platitude,0,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,-1.4153893241061266
EOF001,1,Study1&2,explicit,a,Propensity,1.686189844,absent,Orth_sp,0,15,62,33,39,27,30,26,126,propencity,1,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,-0.6369014417845481
EOF001,1,Study1&2,explicit,a,Raconteur,3.824533407,absent,Orth_sp,0,15,62,33,39,27,30,26,126,raconter,1,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,1.4935558428305218
EOF001,1,Study1&2,explicit,a,Syncopation,3.0436450330000002,present,Orth_sp,0,15,62,33,39,27,30,26,126,sincipation,2,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,0.7155474097396803
EOF001,1,Study1&2,explicit,a,Veracity,2.869383714,present,Orth_sp,0,15,62,33,39,27,30,26,126,varacity,1,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,0.5419287719706752
EOF001,2,Study1&2,explicit,a,Accolade,1.914239347,absent,Orth_sp,0,15,62,33,39,27,30,26,126,ackalade,2,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,-0.40969299253162683
EOF001,2,Study1&2,explicit,a,Cataclysm,3.506007504,present,Orth_sp,0,15,62,33,39,27,30,26,126,cataclism,1,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,1.1762046733894005
EOF001,2,Study1&2,explicit,a,Contrition,1.748689844,absent,Orth_sp,0,15,62,33,39,27,30,26,126,contricion,1,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,-0.5746319437523266
EOF001,2,Study1&2,explicit,a,Debacle,2.900838647,present,Orth_sp,0,15,62,33,39,27,30,26,126,debarcle,1,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,0.5732676981874297
EOF001,2,Study1&2,explicit,a,Dormancy,1.626308892,absent,Orth_sp,1,15,62,33,39,27,30,26,126,Dormancy,0,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,-0.6965615509482529
EOF001,2,Study1&2,explicit,a,Epigram,1.382233748,present,Orth_sp,1,15,62,33,39,27,30,26,126,Epigram,0,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,-0.9397365381326075
EOF001,2,Study1&2,explicit,a,Foible,2.705198683,present,Orth_sp,0,15,62,33,39,27,30,26,126,foyable,2,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,0.37834926053427964
EOF001,2,Study1&2,explicit,a,Fracas,3.144334493,absent,Orth_sp,0,15,62,33,39,27,30,26,126,fracare,2,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,0.8158655238410473
EOF001,2,Study1&2,explicit,a,Lassitude,0.904820246,present,Orth_sp,1,15,62,33,39,27,30,26,126,Lassitude,0,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,-1.4153893241061266
EOF001,2,Study1&2,explicit,a,Luminary,1.098593129,absent,Orth_sp,1,15,62,33,39,27,30,26,126,Luminary,0,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,-1.2223310815994646
EOF001,2,Study1&2,explicit,a,Nonentity,3.968139062,absent,Orth_sp,1,15,62,33,39,27,30,26,126,Nonentity,0,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,1.6366318756535356
EOF001,2,Study1&2,explicit,a,Platitude,0.904820246,present,Orth_sp,0,15,62,33,39,27,30,26,126,platurtude,2,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,-1.4153893241061266
EOF001,2,Study1&2,explicit,a,Propensity,1.686189844,absent,Orth_sp,0,15,62,33,39,27,30,26,126,propencity,1,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,-0.6369014417845481
EOF001,2,Study1&2,explicit,a,Raconteur,3.824533407,absent,Orth_sp,0,15,62,33,39,27,30,26,126,raconture,2,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,1.4935558428305218
EOF001,2,Study1&2,explicit,a,Syncopation,3.0436450330000002,present,Orth_sp,0,15,62,33,39,27,30,26,126,sinkapation,3,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,0.7155474097396803
EOF001,2,Study1&2,explicit,a,Veracity,2.869383714,present,Orth_sp,1,15,62,33,39,27,30,26,126,Veracity,0,-1.1015902922325893,-0.7643792776110456,0.9804881171245239,0.5400617237511474,-0.3544095344901845,-0.431846279932118,-0.03952711370697007,-0.23568669681954402,-0.13996585269162964,0.5419287719706752
EOF002,1,Study1&2,incidental,a,Accolade,1.914239347,absent,Orth_sp,0,20,67,39,38,23,35,29,116,aculade,2,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,-0.40969299253162683
EOF002,1,Study1&2,incidental,a,Cataclysm,3.506007504,present,Orth_sp,0,20,67,39,38,23,35,29,116,clatelisem,5,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,1.1762046733894005
EOF002,1,Study1&2,incidental,a,Contrition,1.748689844,absent,Orth_sp,1,20,67,39,38,23,35,29,116,Contrition,0,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,-0.5746319437523266
EOF002,1,Study1&2,incidental,a,Debacle,2.900838647,present,Orth_sp,0,20,67,39,38,23,35,29,116,debarcale,2,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,0.5732676981874297
EOF002,1,Study1&2,incidental,a,Dormancy,1.626308892,absent,Orth_sp,0,20,67,39,38,23,35,29,116,doormancy,1,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,-0.6965615509482529
EOF002,1,Study1&2,incidental,a,Epigram,1.382233748,present,Orth_sp,1,20,67,39,38,23,35,29,116,Epigram,0,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,-0.9397365381326075
EOF002,1,Study1&2,incidental,a,Foible,2.705198683,present,Orth_sp,0,20,67,39,38,23,35,29,116,foilbal,3,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,0.37834926053427964
EOF002,1,Study1&2,incidental,a,Fracas,3.144334493,absent,Orth_sp,0,20,67,39,38,23,35,29,116,fracare,2,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,0.8158655238410473
EOF002,1,Study1&2,incidental,a,Lassitude,0.904820246,present,Orth_sp,0,20,67,39,38,23,35,29,116,lacitude,2,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,-1.4153893241061266
EOF002,1,Study1&2,incidental,a,Luminary,1.098593129,absent,Orth_sp,0,20,67,39,38,23,35,29,116,loomanary,3,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,-1.2223310815994646
EOF002,1,Study1&2,incidental,a,Nonentity,3.968139062,absent,Orth_sp,1,20,67,39,38,23,35,29,116,Nonentity,0,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,1.6366318756535356
EOF002,1,Study1&2,incidental,a,Platitude,0.904820246,present,Orth_sp,0,20,67,39,38,23,35,29,116,patitude,1,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,-1.4153893241061266
EOF002,1,Study1&2,incidental,a,Propensity,1.686189844,absent,Orth_sp,0,20,67,39,38,23,35,29,116,prepensity,1,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,-0.6369014417845481
EOF002,1,Study1&2,incidental,a,Raconteur,3.824533407,absent,Orth_sp,0,20,67,39,38,23,35,29,116,racotur,2,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,1.4935558428305218
EOF002,1,Study1&2,incidental,a,Syncopation,3.0436450330000002,present,Orth_sp,0,20,67,39,38,23,35,29,116,cyncapastion,3,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,0.7155474097396803
EOF002,1,Study1&2,incidental,a,Veracity,2.869383714,present,Orth_sp,0,20,67,39,38,23,35,29,116,varacity,1,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,0.5419287719706752
EOF002,2,Study1&2,incidental,a,Accolade,1.914239347,absent,Orth_sp,0,20,67,39,38,23,35,29,116,acalade,2,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,-0.40969299253162683
EOF002,2,Study1&2,incidental,a,Cataclysm,3.506007504,present,Orth_sp,0,20,67,39,38,23,35,29,116,cataclism,1,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,1.1762046733894005
EOF002,2,Study1&2,incidental,a,Contrition,1.748689844,absent,Orth_sp,1,20,67,39,38,23,35,29,116,Contrition,0,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,-0.5746319437523266
EOF002,2,Study1&2,incidental,a,Debacle,2.900838647,present,Orth_sp,0,20,67,39,38,23,35,29,116,debarcle,1,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,0.5732676981874297
EOF002,2,Study1&2,incidental,a,Dormancy,1.626308892,absent,Orth_sp,0,20,67,39,38,23,35,29,116,doormancy,1,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,-0.6965615509482529
EOF002,2,Study1&2,incidental,a,Epigram,1.382233748,present,Orth_sp,0,20,67,39,38,23,35,29,116,epigran,1,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,-0.9397365381326075
EOF002,2,Study1&2,incidental,a,Foible,2.705198683,present,Orth_sp,0,20,67,39,38,23,35,29,116,foibal,2,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,0.37834926053427964
EOF002,2,Study1&2,incidental,a,Fracas,3.144334493,absent,Orth_sp,0,20,67,39,38,23,35,29,116,fracare,2,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,0.8158655238410473
EOF002,2,Study1&2,incidental,a,Lassitude,0.904820246,present,Orth_sp,0,20,67,39,38,23,35,29,116,lacitude,2,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,-1.4153893241061266
EOF002,2,Study1&2,incidental,a,Luminary,1.098593129,absent,Orth_sp,0,20,67,39,38,23,35,29,116,loomonary,3,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,-1.2223310815994646
EOF002,2,Study1&2,incidental,a,Nonentity,3.968139062,absent,Orth_sp,1,20,67,39,38,23,35,29,116,Nonentity,0,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,1.6366318756535356
EOF002,2,Study1&2,incidental,a,Platitude,0.904820246,present,Orth_sp,1,20,67,39,38,23,35,29,116,Platitude,0,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,-1.4153893241061266
EOF002,2,Study1&2,incidental,a,Propensity,1.686189844,absent,Orth_sp,0,20,67,39,38,23,35,29,116,prepensity,1,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,-0.6369014417845481
EOF002,2,Study1&2,incidental,a,Raconteur,3.824533407,absent,Orth_sp,0,20,67,39,38,23,35,29,116,racontur,1,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,1.4935558428305218
EOF002,2,Study1&2,incidental,a,Syncopation,3.0436450330000002,present,Orth_sp,0,20,67,39,38,23,35,29,116,cincipation,3,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,0.7155474097396803
EOF002,2,Study1&2,incidental,a,Veracity,2.869383714,present,Orth_sp,0,20,67,39,38,23,35,29,116,versity,2,-0.5287052806663538,-0.14618651712689368,0.5943463984066337,-0.4708281719105044,0.5267307057875765,0.2698113335596471,-0.7982314391158435,-0.26421005277809817,-0.004928573101908329,0.5419287719706752
EOF004,1,Study1&2,explicit,a,Accolade,1.914239347,absent,Orth_sp,0,15,73,39,38,26,30,35,138,acerlade,2,0.15875673321312883,-0.14618651712689368,0.5943463984066337,0.28733924983573444,-0.3544095344901845,1.673126560543177,0.870918076783678,1.2720223186634276,0.10796926596768378,-0.40969299253162683
EOF004,1,Study1&2,explicit,a,Cataclysm,3.506007504,present,Orth_sp,0,15,73,39,38,26,30,35,138,cataclisum,2,0.15875673321312883,-0.14618651712689368,0.5943463984066337,0.28733924983573444,-0.3544095344901845,1.673126560543177,0.870918076783678,1.2720223186634276,0.10796926596768378,1.1762046733894005
EOF004,1,Study1&2,explicit,a,Contrition,1.748689844,absent,Orth_sp,0,15,73,39,38,26,30,35,138,contrision,1,0.15875673321312883,-0.14618651712689368,0.5943463984066337,0.28733924983573444,-0.3544095344901845,1.673126560543177,0.870918076783678,1.2720223186634276,0.10796926596768378,-0.5746319437523266
EOF004,1,Study1&2,explicit,a,Debacle,2.900838647,present,Orth_sp,0,15,73,39,38,26,30,35,138,debarcle,1,0.15875673321312883,-0.14618651712689368,0.5943463984066337,0.28733924983573444,-0.3544095344901845,1.673126560543177,0.870918076783678,1.2720223186634276,0.10796926596768378,0.5732676981874297
EOF004,1,Study1&2,explicit,a,Dormancy,1.626308892,absent,Orth_sp,0,15,73,39,38,26,30,35,138,dormency,1,0.15875673321312883,-0.14618651712689368,0.5943463984066337,0.28733924983573444,-0.3544095344901845,1.673126560543177,0.870918076783678,1.2720223186634276,0.10796926596768378,-0.6965615509482529
EOF004,1,Study1&2,explicit,a,Epigram,1.382233748,present,Orth_sp,0,15,73,39,38,26,30,35,138,epegram,1,0.15875673321312883,-0.14618651712689368,0.5943463984066337,0.28733924983573444,-0.3544095344901845,1.673126560543177,0.870918076783678,1.2720223186634276,0.10796926596768378,-0.9397365381326075
EOF004,1,Study1&2,explicit,a,Foible,2.705198683,present,Orth_sp,0,15,73,39,38,26,30,35,138,foibule,1,0.15875673321312883,-0.14618651712689368,0.5943463984066337,0.28733924983573444,-0.3544095344901845,1.673126560543177,0.870918076783678,1.2720223186634276,0.10796926596768378,0.37834926053427964
EOF004,1,Study1&2,explicit,a,Fracas,3.144334493,absent,Orth_sp,0,15,73,39,38,26,30,35,138,fracar,1,0.15875673321312883,-0.14618651712689368,0.5943463984066337,0.28733924983573444,-0.3544095344901845,1.673126560543177,0.870918076783678,1.2720223186634276,0.10796926596768378,0.8158655238410473
EOF004,1,Study1&2,explicit,a,Lassitude,0.904820246,present,Orth_sp,0,15,73,39,38,26,30,35,138,lasitude,1,0.15875673321312883,-0.14618651712689368,0.5943463984066337,0.28733924983573444,-0.3544095344901845,1.673126560543177,0.870918076783678,1.2720223186634276,0.10796926596768378,-1.4153893241061266
EOF004,1,Study1&2,explicit,a,Luminary,1.098593129,absent,Orth_sp,0,15,73,39,38,26,30,35,138,loomonarie,5,0.15875673321312883,-0.14618651712689368,0.5943463984066337,0.28733924983573444,-0.3544095344901845,1.673126560543177,0.870918076783678,1.2720223186634276,0.10796926596768378,-1.2223310815994646
EOF004,1,Study1&2,explicit,a,Nonentity,3.968139062,absent,Orth_sp,1,15,73,39,38,26,30,35,138,Nonentity,0,0.15875673321312883,-0.14618651712689368,0.5943463984066337,0.28733924983573444,-0.3544095344901845,1.673126560543177,0.870918076783678,1.2720223186634276,0.10796926596768378,1.6366318756535356
EOF004,1,Study1&2,explicit,a,Platitude,0.904820246,present,Orth_sp,1,15,73,39,38,26,30,35,138,Platitude,0,0.15875673321312883,-0.14618651712689368,0.5943463984066337,0.28733924983573444,-0.3544095344901845,1.673126560543177,0.870918076783678,1.2720223186634276,0.10796926596768378,-1.4153893241061266
EOF004,1,Study1&2,explicit,a,Propensity,1.686189844,absent,Orth_sp,0,15,73,39,38,26,30,35,138,prepencity,2,0.15875673321312883,-0.14618651712689368,0.5943463984066337,0.28733924983573444,-0.3544095344901845,1.673126560543177,0.870918076783678,1.2720223186634276,0.10796926596768378,-0.6369014417845481
EOF004,1,Study1&2,explicit,a,Raconteur,3.824533407,absent,Orth_sp,0,15,73,39,38,26,30,35,138,raconter,1,0.15875673321312883,-0.14618651712689368,0.5943463984066337,0.28733924983573444,-0.3544095344901845,1.673126560543177,0.870918076783678,1.2720223186634276,0.10796926596768378,1.4935558428305218
EOF004,1,Study1&2,explicit,a,Syncopation,3.0436450330000002,present,Orth_sp,0,15,73,39,38,26,30,35,138,syncapation,1,0.15875673321312883,-0.14618651712689368,0.5943463984066337,0.28733924983573444,-0.3544095344901845,1.673126560543177,0.870918076783678,1.2720223186634276,0.10796926596768378,0.7155474097396803
EOF004,1,Study1&2,explicit,a,Veracity,2.869383714,present,Orth_sp,0,15,73,39,38,26,30,35,138,vracity,1,0.15875673321312883,-0.14618651712689368,0.5943463984066337,0.28733924983573444,-0.3544095344901845,1.673126560543177,0.870918076783678,1.2720223186634276,0.10796926596768378,0.5419287719706752
EOF006,1,Study1&2,incidental,b,Accolade,1.914239347,present,Orth_sp,0,18,84,52,39,29,35,36,128,acolade,1,1.419103758658847,1.1932311305887688,0.9804881171245239,1.0455066715819734,0.5267307057875765,1.9070124317070989,0.1122137513748046,1.0096130915409518,1.033012076748338,-0.40969299253162683
EOF006,1,Study1&2,incidental,b,Cataclysm,3.506007504,absent,Orth_sp,0,18,84,52,39,29,35,36,128,cataclism,1,1.419103758658847,1.1932311305887688,0.9804881171245239,1.0455066715819734,0.5267307057875765,1.9070124317070989,0.1122137513748046,1.0096130915409518,1.033012076748338,1.1762046733894005
EOF006,1,Study1&2,incidental,b,Contrition,1.748689844,present,Orth_sp,1,18,84,52,39,29,35,36,128,Contrition,0,1.419103758658847,1.1932311305887688,0.9804881171245239,1.0455066715819734,0.5267307057875765,1.9070124317070989,0.1122137513748046,1.0096130915409518,1.033012076748338,-0.5746319437523266
EOF006,1,Study1&2,incidental,b,Debacle,2.900838647,absent,Orth_sp,0,18,84,52,39,29,35,36,128,dubarcle,2,1.419103758658847,1.1932311305887688,0.9804881171245239,1.0455066715819734,0.5267307057875765,1.9070124317070989,0.1122137513748046,1.0096130915409518,1.033012076748338,0.5732676981874297
EOF006,1,Study1&2,incidental,b,Dormancy,1.626308892,present,Orth_sp,1,18,84,52,39,29,35,36,128,Dormancy,0,1.419103758658847,1.1932311305887688,0.9804881171245239,1.0455066715819734,0.5267307057875765,1.9070124317070989,0.1122137513748046,1.0096130915409518,1.033012076748338,-0.6965615509482529
EOF006,1,Study1&2,incidental,b,Epigram,1.382233748,absent,Orth_sp,1,18,84,52,39,29,35,36,128,Epigram,0,1.419103758658847,1.1932311305887688,0.9804881171245239,1.0455066715819734,0.5267307057875765,1.9070124317070989,0.1122137513748046,1.0096130915409518,1.033012076748338,-0.9397365381326075
