Participant,Time,Study,Instructions,Version,Word,Consistency_H,Orthography,Measure,Score,WASImRS,TOWREsweRS,TOWREpdeRS,CC2regRS,CC2irregRS,CC2nwRS,WASIvRS,BPVSRS,Spelling.transcription,Levenshtein.Score,zTOWREsweRS,zTOWREpdeRS,zCC2regRS,zCC2irregRS,zCC2nwRS,zWASIvRS,zBPVSRS,mean_z_vocab,mean_z_read,zConsistency_H
EOF001,1,Study1&2,explicit,a,Accolade,1.914239347,absent,Orth_sp,0,15,62,33,39,27,30,26,126,acalade,2,-1.4098690579981403,-0.8895031714242762,0.7889915525875848,0.477156318222401,-0.3286221850113396,-0.6258885830793278,-0.3484719435870815,-0.48718026333320463,-0.27236930872475407,-0.4095955334803838
EOF001,1,Study1&2,explicit,a,Cataclysm,3.506007504,present,Orth_sp,1,15,62,33,39,27,30,26,126,Cataclysm,0,-1.4098690579981403,-0.8895031714242762,0.7889915525875848,0.477156318222401,-0.3286221850113396,-0.6258885830793278,-0.3484719435870815,-0.48718026333320463,-0.27236930872475407,1.1763371904682385
EOF001,1,Study1&2,explicit,a,Contrition,1.748689844,absent,Orth_sp,1,15,62,33,39,27,30,26,126,Contrition,0,-1.4098690579981403,-0.8895031714242762,0.7889915525875848,0.477156318222401,-0.3286221850113396,-0.6258885830793278,-0.3484719435870815,-0.48718026333320463,-0.27236930872475407,-0.5745381308596142
EOF001,1,Study1&2,explicit,a,Debacle,2.900838647,present,Orth_sp,0,15,62,33,39,27,30,26,126,dibarcle,2,-1.4098690579981403,-0.8895031714242762,0.7889915525875848,0.477156318222401,-0.3286221850113396,-0.6258885830793278,-0.3484719435870815,-0.48718026333320463,-0.27236930872475407,0.5733868866754205
EOF001,1,Study1&2,explicit,a,Dormancy,1.626308892,absent,Orth_sp,0,15,62,33,39,27,30,26,126,doormensy,3,-1.4098690579981403,-0.8895031714242762,0.7889915525875848,0.477156318222401,-0.3286221850113396,-0.6258885830793278,-0.3484719435870815,-0.48718026333320463,-0.27236930872475407,-0.696470433444799
EOF001,1,Study1&2,explicit,a,Epigram,1.382233748,present,Orth_sp,1,15,62,33,39,27,30,26,126,Epigram,0,-1.4098690579981403,-0.8895031714242762,0.7889915525875848,0.477156318222401,-0.3286221850113396,-0.6258885830793278,-0.3484719435870815,-0.48718026333320463,-0.27236930872475407,-0.9396507962820687
EOF001,1,Study1&2,explicit,a,Foible,2.705198683,present,Orth_sp,1,15,62,33,39,27,30,26,126,Foible,0,-1.4098690579981403,-0.8895031714242762,0.7889915525875848,0.477156318222401,-0.3286221850113396,-0.6258885830793278,-0.3484719435870815,-0.48718026333320463,-0.27236930872475407,0.37846414013392726
EOF001,1,Study1&2,explicit,a,Fracas,3.144334493,absent,Orth_sp,0,15,62,33,39,27,30,26,126,fracar,1,-1.4098690579981403,-0.8895031714242762,0.7889915525875848,0.477156318222401,-0.3286221850113396,-0.6258885830793278,-0.3484719435870815,-0.48718026333320463,-0.27236930872475407,0.8159900752231571
EOF001,1,Study1&2,explicit,a,Lassitude,0.904820246,present,Orth_sp,0,15,62,33,39,27,30,26,126,lacitude,2,-1.4098690579981403,-0.8895031714242762,0.7889915525875848,0.477156318222401,-0.3286221850113396,-0.6258885830793278,-0.3484719435870815,-0.48718026333320463,-0.27236930872475407,-1.4153140970881994
EOF001,1,Study1&2,explicit,a,Luminary,1.098593129,absent,Orth_sp,0,15,62,33,39,27,30,26,126,loomenery,4,-1.4098690579981403,-0.8895031714242762,0.7889915525875848,0.477156318222401,-0.3286221850113396,-0.6258885830793278,-0.3484719435870815,-0.48718026333320463,-0.27236930872475407,-1.222251586814872
EOF001,1,Study1&2,explicit,a,Nonentity,3.968139062,absent,Orth_sp,0,15,62,33,39,27,30,26,126,nonenterty,2,-1.4098690579981403,-0.8895031714242762,0.7889915525875848,0.477156318222401,-0.3286221850113396,-0.6258885830793278,-0.3484719435870815,-0.48718026333320463,-0.27236930872475407,1.636774570986563
EOF001,1,Study1&2,explicit,a,Platitude,0.904820246,present,Orth_sp,1,15,62,33,39,27,30,26,126,Platitude,0,-1.4098690579981403,-0.8895031714242762,0.7889915525875848,0.477156318222401,-0.3286221850113396,-0.6258885830793278,-0.3484719435870815,-0.48718026333320463,-0.27236930872475407,-1.4153140970881994
EOF001,1,Study1&2,explicit,a,Propensity,1.686189844,absent,Orth_sp,0,15,62,33,39,27,30,26,126,propencity,1,-1.4098690579981403,-0.8895031714242762,0.7889915525875848,0.477156318222401,-0.3286221850113396,-0.6258885830793278,-0.3484719435870815,-0.48718026333320463,-0.27236930872475407,-0.6368090054281831
EOF001,1,Study1&2,explicit,a,Raconteur,3.824533407,absent,Orth_sp,0,15,62,33,39,27,30,26,126,raconter,1,-1.4098690579981403,-0.8895031714242762,0.7889915525875848,0.477156318222401,-0.3286221850113396,-0.6258885830793278,-0.3484719435870815,-0.48718026333320463,-0.27236930872475407,1.4936953753090885
EOF001,1,Study1&2,explicit,a,Syncopation,3.0436450330000002,present,Orth_sp,0,15,62,33,39,27,30,26,126,sincipation,2,-1.4098690579981403,-0.8895031714242762,0.7889915525875848,0.477156318222401,-0.3286221850113396,-0.6258885830793278,-0.3484719435870815,-0.48718026333320463,-0.27236930872475407,0.7156697434785665
EOF001,1,Study1&2,explicit,a,Veracity,2.869383714,present,Orth_sp,0,15,62,33,39,27,30,26,126,varacity,1,-1.4098690579981403,-0.8895031714242762,0.7889915525875848,0.477156318222401,-0.3286221850113396,-0.6258885830793278,-0.3484719435870815,-0.48718026333320463,-0.27236930872475407,0.5420472676769287
EOF002,1,Study1&2,incidental,a,Accolade,1.914239347,absent,Orth_sp,0,20,67,39,38,23,35,29,116,aculade,2,-0.8334142928506981,-0.2682882096934979,0.4114789892953707,-0.6046142954066274,0.4880347355768925,-0.024561489401850607,-1.064182535220527,-0.5443720123111888,-0.16136061461571202,-0.4095955334803838
EOF002,1,Study1&2,incidental,a,Cataclysm,3.506007504,present,Orth_sp,0,20,67,39,38,23,35,29,116,clatelisem,5,-0.8334142928506981,-0.2682882096934979,0.4114789892953707,-0.6046142954066274,0.4880347355768925,-0.024561489401850607,-1.064182535220527,-0.5443720123111888,-0.16136061461571202,1.1763371904682385
EOF002,1,Study1&2,incidental,a,Contrition,1.748689844,absent,Orth_sp,1,20,67,39,38,23,35,29,116,Contrition,0,-0.8334142928506981,-0.2682882096934979,0.4114789892953707,-0.6046142954066274,0.4880347355768925,-0.024561489401850607,-1.064182535220527,-0.5443720123111888,-0.16136061461571202,-0.5745381308596142
EOF002,1,Study1&2,incidental,a,Debacle,2.900838647,present,Orth_sp,0,20,67,39,38,23,35,29,116,debarcale,2,-0.8334142928506981,-0.2682882096934979,0.4114789892953707,-0.6046142954066274,0.4880347355768925,-0.024561489401850607,-1.064182535220527,-0.5443720123111888,-0.16136061461571202,0.5733868866754205
EOF002,1,Study1&2,incidental,a,Dormancy,1.626308892,absent,Orth_sp,0,20,67,39,38,23,35,29,116,doormancy,1,-0.8334142928506981,-0.2682882096934979,0.4114789892953707,-0.6046142954066274,0.4880347355768925,-0.024561489401850607,-1.064182535220527,-0.5443720123111888,-0.16136061461571202,-0.696470433444799
EOF002,1,Study1&2,incidental,a,Epigram,1.382233748,present,Orth_sp,1,20,67,39,38,23,35,29,116,Epigram,0,-0.8334142928506981,-0.2682882096934979,0.4114789892953707,-0.6046142954066274,0.4880347355768925,-0.024561489401850607,-1.064182535220527,-0.5443720123111888,-0.16136061461571202,-0.9396507962820687
EOF002,1,Study1&2,incidental,a,Foible,2.705198683,present,Orth_sp,0,20,67,39,38,23,35,29,116,foilbal,3,-0.8334142928506981,-0.2682882096934979,0.4114789892953707,-0.6046142954066274,0.4880347355768925,-0.024561489401850607,-1.064182535220527,-0.5443720123111888,-0.16136061461571202,0.37846414013392726
EOF002,1,Study1&2,incidental,a,Fracas,3.144334493,absent,Orth_sp,0,20,67,39,38,23,35,29,116,fracare,2,-0.8334142928506981,-0.2682882096934979,0.4114789892953707,-0.6046142954066274,0.4880347355768925,-0.024561489401850607,-1.064182535220527,-0.5443720123111888,-0.16136061461571202,0.8159900752231571
EOF002,1,Study1&2,incidental,a,Lassitude,0.904820246,present,Orth_sp,0,20,67,39,38,23,35,29,116,lacitude,2,-0.8334142928506981,-0.2682882096934979,0.4114789892953707,-0.6046142954066274,0.4880347355768925,-0.024561489401850607,-1.064182535220527,-0.5443720123111888,-0.16136061461571202,-1.4153140970881994
EOF002,1,Study1&2,incidental,a,Luminary,1.098593129,absent,Orth_sp,0,20,67,39,38,23,35,29,116,loomanary,3,-0.8334142928506981,-0.2682882096934979,0.4114789892953707,-0.6046142954066274,0.4880347355768925,-0.024561489401850607,-1.064182535220527,-0.5443720123111888,-0.16136061461571202,-1.222251586814872
EOF002,1,Study1&2,incidental,a,Nonentity,3.968139062,absent,Orth_sp,1,20,67,39,38,23,35,29,116,Nonentity,0,-0.8334142928506981,-0.2682882096934979,0.4114789892953707,-0.6046142954066274,0.4880347355768925,-0.024561489401850607,-1.064182535220527,-0.5443720123111888,-0.16136061461571202,1.636774570986563
EOF002,1,Study1&2,incidental,a,Platitude,0.904820246,present,Orth_sp,0,20,67,39,38,23,35,29,116,patitude,1,-0.8334142928506981,-0.2682882096934979,0.4114789892953707,-0.6046142954066274,0.4880347355768925,-0.024561489401850607,-1.064182535220527,-0.5443720123111888,-0.16136061461571202,-1.4153140970881994
EOF002,1,Study1&2,incidental,a,Propensity,1.686189844,absent,Orth_sp,0,20,67,39,38,23,35,29,116,prepensity,1,-0.8334142928506981,-0.2682882096934979,0.4114789892953707,-0.6046142954066274,0.4880347355768925,-0.024561489401850607,-1.064182535220527,-0.5443720123111888,-0.16136061461571202,-0.6368090054281831
EOF002,1,Study1&2,incidental,a,Raconteur,3.824533407,absent,Orth_sp,0,20,67,39,38,23,35,29,116,racotur,2,-0.8334142928506981,-0.2682882096934979,0.4114789892953707,-0.6046142954066274,0.4880347355768925,-0.024561489401850607,-1.064182535220527,-0.5443720123111888,-0.16136061461571202,1.4936953753090885
EOF002,1,Study1&2,incidental,a,Syncopation,3.0436450330000002,present,Orth_sp,0,20,67,39,38,23,35,29,116,cyncapastion,3,-0.8334142928506981,-0.2682882096934979,0.4114789892953707,-0.6046142954066274,0.4880347355768925,-0.024561489401850607,-1.064182535220527,-0.5443720123111888,-0.16136061461571202,0.7156697434785665
EOF002,1,Study1&2,incidental,a,Veracity,2.869383714,present,Orth_sp,0,20,67,39,38,23,35,29,116,varacity,1,-0.8334142928506981,-0.2682882096934979,0.4114789892953707,-0.6046142954066274,0.4880347355768925,-0.024561489401850607,-1.064182535220527,-0.5443720123111888,-0.16136061461571202,0.5420472676769287
EOF004,1,Study1&2,explicit,a,Accolade,1.914239347,absent,Orth_sp,0,15,73,39,38,26,30,35,138,acerlade,2,-0.1416685746737676,-0.2682882096934979,0.4114789892953707,0.20671366481514392,-0.3286221850113396,1.178092697953104,0.510380766373053,0.8442367321630784,-0.024077263053618105,-0.4095955334803838
EOF004,1,Study1&2,explicit,a,Cataclysm,3.506007504,present,Orth_sp,0,15,73,39,38,26,30,35,138,cataclisum,2,-0.1416685746737676,-0.2682882096934979,0.4114789892953707,0.20671366481514392,-0.3286221850113396,1.178092697953104,0.510380766373053,0.8442367321630784,-0.024077263053618105,1.1763371904682385
EOF004,1,Study1&2,explicit,a,Contrition,1.748689844,absent,Orth_sp,0,15,73,39,38,26,30,35,138,contrision,1,-0.1416685746737676,-0.2682882096934979,0.4114789892953707,0.20671366481514392,-0.3286221850113396,1.178092697953104,0.510380766373053,0.8442367321630784,-0.024077263053618105,-0.5745381308596142
EOF004,1,Study1&2,explicit,a,Debacle,2.900838647,present,Orth_sp,0,15,73,39,38,26,30,35,138,debarcle,1,-0.1416685746737676,-0.2682882096934979,0.4114789892953707,0.20671366481514392,-0.3286221850113396,1.178092697953104,0.510380766373053,0.8442367321630784,-0.024077263053618105,0.5733868866754205
EOF004,1,Study1&2,explicit,a,Dormancy,1.626308892,absent,Orth_sp,0,15,73,39,38,26,30,35,138,dormency,1,-0.1416685746737676,-0.2682882096934979,0.4114789892953707,0.20671366481514392,-0.3286221850113396,1.178092697953104,0.510380766373053,0.8442367321630784,-0.024077263053618105,-0.696470433444799
EOF004,1,Study1&2,explicit,a,Epigram,1.382233748,present,Orth_sp,0,15,73,39,38,26,30,35,138,epegram,1,-0.1416685746737676,-0.2682882096934979,0.4114789892953707,0.20671366481514392,-0.3286221850113396,1.178092697953104,0.510380766373053,0.8442367321630784,-0.024077263053618105,-0.9396507962820687
EOF004,1,Study1&2,explicit,a,Foible,2.705198683,present,Orth_sp,0,15,73,39,38,26,30,35,138,foibule,1,-0.1416685746737676,-0.2682882096934979,0.4114789892953707,0.20671366481514392,-0.3286221850113396,1.178092697953104,0.510380766373053,0.8442367321630784,-0.024077263053618105,0.37846414013392726
EOF004,1,Study1&2,explicit,a,Fracas,3.144334493,absent,Orth_sp,0,15,73,39,38,26,30,35,138,fracar,1,-0.1416685746737676,-0.2682882096934979,0.4114789892953707,0.20671366481514392,-0.3286221850113396,1.178092697953104,0.510380766373053,0.8442367321630784,-0.024077263053618105,0.8159900752231571
EOF004,1,Study1&2,explicit,a,Lassitude,0.904820246,present,Orth_sp,0,15,73,39,38,26,30,35,138,lasitude,1,-0.1416685746737676,-0.2682882096934979,0.4114789892953707,0.20671366481514392,-0.3286221850113396,1.178092697953104,0.510380766373053,0.8442367321630784,-0.024077263053618105,-1.4153140970881994
EOF004,1,Study1&2,explicit,a,Luminary,1.098593129,absent,Orth_sp,0,15,73,39,38,26,30,35,138,loomonarie,5,-0.1416685746737676,-0.2682882096934979,0.4114789892953707,0.20671366481514392,-0.3286221850113396,1.178092697953104,0.510380766373053,0.8442367321630784,-0.024077263053618105,-1.222251586814872
EOF004,1,Study1&2,explicit,a,Nonentity,3.968139062,absent,Orth_sp,1,15,73,39,38,26,30,35,138,Nonentity,0,-0.1416685746737676,-0.2682882096934979,0.4114789892953707,0.20671366481514392,-0.3286221850113396,1.178092697953104,0.510380766373053,0.8442367321630784,-0.024077263053618105,1.636774570986563
EOF004,1,Study1&2,explicit,a,Platitude,0.904820246,present,Orth_sp,1,15,73,39,38,26,30,35,138,Platitude,0,-0.1416685746737676,-0.2682882096934979,0.4114789892953707,0.20671366481514392,-0.3286221850113396,1.178092697953104,0.510380766373053,0.8442367321630784,-0.024077263053618105,-1.4153140970881994
EOF004,1,Study1&2,explicit,a,Propensity,1.686189844,absent,Orth_sp,0,15,73,39,38,26,30,35,138,prepencity,2,-0.1416685746737676,-0.2682882096934979,0.4114789892953707,0.20671366481514392,-0.3286221850113396,1.178092697953104,0.510380766373053,0.8442367321630784,-0.024077263053618105,-0.6368090054281831
EOF004,1,Study1&2,explicit,a,Raconteur,3.824533407,absent,Orth_sp,0,15,73,39,38,26,30,35,138,raconter,1,-0.1416685746737676,-0.2682882096934979,0.4114789892953707,0.20671366481514392,-0.3286221850113396,1.178092697953104,0.510380766373053,0.8442367321630784,-0.024077263053618105,1.4936953753090885
EOF004,1,Study1&2,explicit,a,Syncopation,3.0436450330000002,present,Orth_sp,0,15,73,39,38,26,30,35,138,syncapation,1,-0.1416685746737676,-0.2682882096934979,0.4114789892953707,0.20671366481514392,-0.3286221850113396,1.178092697953104,0.510380766373053,0.8442367321630784,-0.024077263053618105,0.7156697434785665
EOF004,1,Study1&2,explicit,a,Veracity,2.869383714,present,Orth_sp,0,15,73,39,38,26,30,35,138,vracity,1,-0.1416685746737676,-0.2682882096934979,0.4114789892953707,0.20671366481514392,-0.3286221850113396,1.178092697953104,0.510380766373053,0.8442367321630784,-0.024077263053618105,0.5420472676769287
EOF006,1,Study1&2,incidental,b,Accolade,1.914239347,present,Orth_sp,0,18,84,52,39,29,35,36,128,acolade,1,1.1265319086506052,1.0776775407231882,0.7889915525875848,1.018041625036915,0.4880347355768925,1.378535062512263,-0.20532982526039245,0.5866026186259352,0.8998554725150372,-0.4095955334803838
EOF006,1,Study1&2,incidental,b,Cataclysm,3.506007504,absent,Orth_sp,0,18,84,52,39,29,35,36,128,cataclism,1,1.1265319086506052,1.0776775407231882,0.7889915525875848,1.018041625036915,0.4880347355768925,1.378535062512263,-0.20532982526039245,0.5866026186259352,0.8998554725150372,1.1763371904682385
EOF006,1,Study1&2,incidental,b,Contrition,1.748689844,present,Orth_sp,1,18,84,52,39,29,35,36,128,Contrition,0,1.1265319086506052,1.0776775407231882,0.7889915525875848,1.018041625036915,0.4880347355768925,1.378535062512263,-0.20532982526039245,0.5866026186259352,0.8998554725150372,-0.5745381308596142
EOF006,1,Study1&2,incidental,b,Debacle,2.900838647,absent,Orth_sp,0,18,84,52,39,29,35,36,128,dubarcle,2,1.1265319086506052,1.0776775407231882,0.7889915525875848,1.018041625036915,0.4880347355768925,1.378535062512263,-0.20532982526039245,0.5866026186259352,0.8998554725150372,0.5733868866754205
EOF006,1,Study1&2,incidental,b,Dormancy,1.626308892,present,Orth_sp,1,18,84,52,39,29,35,36,128,Dormancy,0,1.1265319086506052,1.0776775407231882,0.7889915525875848,1.018041625036915,0.4880347355768925,1.378535062512263,-0.20532982526039245,0.5866026186259352,0.8998554725150372,-0.696470433444799
EOF006,1,Study1&2,incidental,b,Epigram,1.382233748,absent,Orth_sp,1,18,84,52,39,29,35,36,128,Epigram,0,1.1265319086506052,1.0776775407231882,0.7889915525875848,1.018041625036915,0.4880347355768925,1.378535062512263,-0.20532982526039245,0.5866026186259352,0.8998554725150372,-0.9396507962820687
EOF006,1,Study1&2,incidental,b,Foible,2.705198683,absent,Orth_sp,1,18,84,52,39,29,35,36,128,Foible,0,1.1265319086506052,1.0776775407231882,0.7889915525875848,1.018041625036915,0.4880347355768925,1.378535062512263,-0.20532982526039245,0.5866026186259352,0.8998554725150372,0.37846414013392726
EOF006,1,Study1&2,incidental,b,Fracas,3.144334493,present,Orth_sp,0,18,84,52,39,29,35,36,128,fracar,1,1.1265319086506052,1.0776775407231882,0.7889915525875848,1.018041625036915,0.4880347355768925,1.378535062512263,-0.20532982526039245,0.5866026186259352,0.8998554725150372,0.8159900752231571
EOF006,1,Study1&2,incidental,b,Lassitude,0.904820246,absent,Orth_sp,0,18,84,52,39,29,35,36,128,lasitude,1,1.1265319086506052,1.0776775407231882,0.7889915525875848,1.018041625036915,0.4880347355768925,1.378535062512263,-0.20532982526039245,0.5866026186259352,0.8998554725150372,-1.4153140970881994
EOF006,1,Study1&2,incidental,b,Luminary,1.098593129,present,Orth_sp,1,18,84,52,39,29,35,36,128,Luminary,0,1.1265319086506052,1.0776775407231882,0.7889915525875848,1.018041625036915,0.4880347355768925,1.378535062512263,-0.20532982526039245,0.5866026186259352,0.8998554725150372,-1.222251586814872
EOF006,1,Study1&2,incidental,b,Nonentity,3.968139062,present,Orth_sp,1,18,84,52,39,29,35,36,128,Nonentity,0,1.1265319086506052,1.0776775407231882,0.7889915525875848,1.018041625036915,0.4880347355768925,1.378535062512263,-0.20532982526039245,0.5866026186259352,0.8998554725150372,1.636774570986563
EOF006,1,Study1&2,incidental,b,Platitude,0.904820246,absent,Orth_sp,0,18,84,52,39,29,35,36,128,platidude,1,1.1265319086506052,1.0776775407231882,0.7889915525875848,1.018041625036915,0.4880347355768925,1.378535062512263,-0.20532982526039245,0.5866026186259352,0.8998554725150372,-1.4153140970881994
EOF006,1,Study1&2,incidental,b,Propensity,1.686189844,present,Orth_sp,0,18,84,52,39,29,35,36,128,propencity,1,1.1265319086506052,1.0776775407231882,0.7889915525875848,1.018041625036915,0.4880347355768925,1.378535062512263,-0.20532982526039245,0.5866026186259352,0.8998554725150372,-0.6368090054281831
EOF006,1,Study1&2,incidental,b,Raconteur,3.824533407,present,Orth_sp,0,18,84,52,39,29,35,36,128,racoenteur,1,1.1265319086506052,1.0776775407231882,0.7889915525875848,1.018041625036915,0.4880347355768925,1.378535062512263,-0.20532982526039245,0.5866026186259352,0.8998554725150372,1.4936953753090885
EOF006,1,Study1&2,incidental,b,Syncopation,3.0436450330000002,absent,Orth_sp,0,18,84,52,39,29,35,36,128,syncapation,1,1.1265319086506052,1.0776775407231882,0.7889915525875848,1.018041625036915,0.4880347355768925,1.378535062512263,-0.20532982526039245,0.5866026186259352,0.8998554725150372,0.7156697434785665
EOF006,1,Study1&2,incidental,b,Veracity,2.869383714,absent,Orth_sp,1,18,84,52,39,29,35,36,128,Veracity,0,1.1265319086506052,1.0776775407231882,0.7889915525875848,1.018041625036915,0.4880347355768925,1.378535062512263,-0.20532982526039245,0.5866026186259352,0.8998554725150372,0.5420472676769287
EOF007,1,Study1&2,incidental,b,Accolade,1.914239347,present,Orth_sp,0,13,68,39,37,24,36,23,124,acalade,2,-0.7181233398212097,-0.2682882096934979,0.03396642600315656,-0.3341716419993703,0.6513661196945388,-1.2272156767568052,-0.4916140619137706,-0.8594148693352879,-0.1270501291632765,-0.4095955334803838
EOF007,1,Study1&2,incidental,b,Cataclysm,3.506007504,absent,Orth_sp,0,13,68,39,37,24,36,23,124,caticlisum,3,-0.7181233398212097,-0.2682882096934979,0.03396642600315656,-0.3341716419993703,0.6513661196945388,-1.2272156767568052,-0.4916140619137706,-0.8594148693352879,-0.1270501291632765,1.1763371904682385
EOF007,1,Study1&2,incidental,b,Contrition,1.748689844,present,Orth_sp,1,13,68,39,37,24,36,23,124,Contrition,0,-0.7181233398212097,-0.2682882096934979,0.03396642600315656,-0.3341716419993703,0.6513661196945388,-1.2272156767568052,-0.4916140619137706,-0.8594148693352879,-0.1270501291632765,-0.5745381308596142
EOF007,1,Study1&2,incidental,b,Debacle,2.900838647,absent,Orth_sp,0,13,68,39,37,24,36,23,124,debarkle,2,-0.7181233398212097,-0.2682882096934979,0.03396642600315656,-0.3341716419993703,0.6513661196945388,-1.2272156767568052,-0.4916140619137706,-0.8594148693352879,-0.1270501291632765,0.5733868866754205
EOF007,1,Study1&2,incidental,b,Dormancy,1.626308892,present,Orth_sp,1,13,68,39,37,24,36,23,124,Dormancy,0,-0.7181233398212097,-0.2682882096934979,0.03396642600315656,-0.3341716419993703,0.6513661196945388,-1.2272156767568052,-0.4916140619137706,-0.8594148693352879,-0.1270501291632765,-0.696470433444799
EOF007,1,Study1&2,incidental,b,Epigram,1.382233748,absent,Orth_sp,0,13,68,39,37,24,36,23,124,eprigramme,3,-0.7181233398212097,-0.2682882096934979,0.03396642600315656,-0.3341716419993703,0.6513661196945388,-1.2272156767568052,-0.4916140619137706,-0.8594148693352879,-0.1270501291632765,-0.9396507962820687
EOF007,1,Study1&2,incidental,b,Foible,2.705198683,absent,Orth_sp,1,13,68,39,37,24,36,23,124,Foible,0,-0.7181233398212097,-0.2682882096934979,0.03396642600315656,-0.3341716419993703,0.6513661196945388,-1.2272156767568052,-0.4916140619137706,-0.8594148693352879,-0.1270501291632765,0.37846414013392726
EOF007,1,Study1&2,incidental,b,Fracas,3.144334493,present,Orth_sp,0,13,68,39,37,24,36,23,124,fracar,1,-0.7181233398212097,-0.2682882096934979,0.03396642600315656,-0.3341716419993703,0.6513661196945388,-1.2272156767568052,-0.4916140619137706,-0.8594148693352879,-0.1270501291632765,0.8159900752231571
EOF007,1,Study1&2,incidental,b,Lassitude,0.904820246,absent,Orth_sp,0,13,68,39,37,24,36,23,124,lasitude,1,-0.7181233398212097,-0.2682882096934979,0.03396642600315656,-0.3341716419993703,0.6513661196945388,-1.2272156767568052,-0.4916140619137706,-0.8594148693352879,-0.1270501291632765,-1.4153140970881994
EOF007,1,Study1&2,incidental,b,Luminary,1.098593129,present,Orth_sp,1,13,68,39,37,24,36,23,124,Luminary,0,-0.7181233398212097,-0.2682882096934979,0.03396642600315656,-0.3341716419993703,0.6513661196945388,-1.2272156767568052,-0.4916140619137706,-0.8594148693352879,-0.1270501291632765,-1.222251586814872
EOF007,1,Study1&2,incidental,b,Nonentity,3.968139062,present,Orth_sp,1,13,68,39,37,24,36,23,124,Nonentity,0,-0.7181233398212097,-0.2682882096934979,0.03396642600315656,-0.3341716419993703,0.6513661196945388,-1.2272156767568052,-0.4916140619137706,-0.8594148693352879,-0.1270501291632765,1.636774570986563
EOF007,1,Study1&2,incidental,b,Platitude,0.904820246,absent,Orth_sp,1,13,68,39,37,24,36,23,124,Platitude,0,-0.7181233398212097,-0.2682882096934979,0.03396642600315656,-0.3341716419993703,0.6513661196945388,-1.2272156767568052,-0.4916140619137706,-0.8594148693352879,-0.1270501291632765,-1.4153140970881994
EOF007,1,Study1&2,incidental,b,Propensity,1.686189844,present,Orth_sp,0,13,68,39,37,24,36,23,124,propencity,1,-0.7181233398212097,-0.2682882096934979,0.03396642600315656,-0.3341716419993703,0.6513661196945388,-1.2272156767568052,-0.4916140619137706,-0.8594148693352879,-0.1270501291632765,-0.6368090054281831
EOF007,1,Study1&2,incidental,b,Raconteur,3.824533407,present,Orth_sp,0,13,68,39,37,24,36,23,124,raconter,1,-0.7181233398212097,-0.2682882096934979,0.03396642600315656,-0.3341716419993703,0.6513661196945388,-1.2272156767568052,-0.4916140619137706,-0.8594148693352879,-0.1270501291632765,1.4936953753090885
EOF007,1,Study1&2,incidental,b,Syncopation,3.0436450330000002,absent,Orth_sp,0,13,68,39,37,24,36,23,124,sinkapation,3,-0.7181233398212097,-0.2682882096934979,0.03396642600315656,-0.3341716419993703,0.6513661196945388,-1.2272156767568052,-0.4916140619137706,-0.8594148693352879,-0.1270501291632765,0.7156697434785665
EOF007,1,Study1&2,incidental,b,Veracity,2.869383714,absent,Orth_sp,1,13,68,39,37,24,36,23,124,Veracity,0,-0.7181233398212097,-0.2682882096934979,0.03396642600315656,-0.3341716419993703,0.6513661196945388,-1.2272156767568052,-0.4916140619137706,-0.8594148693352879,-0.1270501291632765,0.5420472676769287
EOF008,1,Study1&2,explicit,a,Accolade,1.914239347,absent,Orth_sp,0,18,77,55,36,25,35,25,126,acalade,2,0.3194952374441862,1.3882850215885774,-0.3435461372890576,-0.06372898859211318,0.4880347355768925,-0.8263309476384869,-0.3484719435870815,-0.5874014456127842,0.35770797374569707,-0.4095955334803838
EOF008,1,Study1&2,explicit,a,Cataclysm,3.506007504,present,Orth_sp,0,18,77,55,36,25,35,25,126,caterklisme,5,0.3194952374441862,1.3882850215885774,-0.3435461372890576,-0.06372898859211318,0.4880347355768925,-0.8263309476384869,-0.3484719435870815,-0.5874014456127842,0.35770797374569707,1.1763371904682385
EOF008,1,Study1&2,explicit,a,Contrition,1.748689844,absent,Orth_sp,0,18,77,55,36,25,35,25,126,contricion,1,0.3194952374441862,1.3882850215885774,-0.3435461372890576,-0.06372898859211318,0.4880347355768925,-0.8263309476384869,-0.3484719435870815,-0.5874014456127842,0.35770797374569707,-0.5745381308596142
EOF008,1,Study1&2,explicit,a,Debacle,2.900838647,present,Orth_sp,0,18,77,55,36,25,35,25,126,debarcle,1,0.3194952374441862,1.3882850215885774,-0.3435461372890576,-0.06372898859211318,0.4880347355768925,-0.8263309476384869,-0.3484719435870815,-0.5874014456127842,0.35770797374569707,0.5733868866754205
EOF008,1,Study1&2,explicit,a,Dormancy,1.626308892,absent,Orth_sp,1,18,77,55,36,25,35,25,126,Dormancy,0,0.3194952374441862,1.3882850215885774,-0.3435461372890576,-0.06372898859211318,0.4880347355768925,-0.8263309476384869,-0.3484719435870815,-0.5874014456127842,0.35770797374569707,-0.696470433444799
EOF008,1,Study1&2,explicit,a,Epigram,1.382233748,present,Orth_sp,1,18,77,55,36,25,35,25,126,Epigram,0,0.3194952374441862,1.3882850215885774,-0.3435461372890576,-0.06372898859211318,0.4880347355768925,-0.8263309476384869,-0.3484719435870815,-0.5874014456127842,0.35770797374569707,-0.9396507962820687
